#Acceleration force along the x y z axes (including gravity).
#timestamp(ns),x,y,z(m/s^2)
#Datetime: 19/06/2013 11:41:05
##########################################
#Activity: 11 - FKL - Fall front knees lying - 10s
#Subject ID: 3
#First Name: sub3
#Last Name: sub3
#Age: 26
#Height(cm): 164
#Weight(kg): 55
#Gender: Female
##########################################


@DATA
423822044000, -1.0534488, 9.854534, -0.7757214
423832904000, -1.043872, 9.835381, -0.7565677
423843661000, -1.043872, 9.844957, -0.7469909
423852968000, -1.043872, 9.854534, -0.7565677
423864151000, -1.0247183, 9.854534, -0.7565677
423874678000, -1.0055647, 9.854534, -0.7374141
423884177000, -1.0342951, 9.854534, -0.7565677
423897411000, -1.0821792, 9.816227, -0.79487497
423907575000, -1.0821792, 9.816227, -0.79487497
423919060000, -1.1492168, 9.816227, -0.80445176
423931801000, -1.1587936, 9.835381, -0.80445176
423945365000, -1.1779473, 9.816227, -0.78529817
423955151000, -1.1683705, 9.816227, -0.7469909
423969772000, -1.13964, 9.768343, -0.6703765
423981969000, -1.1204864, 9.797073, -0.6991069
423991573000, -1.091756, 9.797073, -0.6991069
424004974000, -1.043872, 9.797073, -0.7086837
424015895000, -1.0342951, 9.854534, -0.6799533
424032632000, -1.043872, 9.864111, -0.7374141
424044644000, -1.0342951, 9.873688, -0.78529817
424054361000, -1.0151415, 9.864111, -0.7469909
424064413000, -1.0342951, 9.854534, -0.81402856
424075574000, -1.0534488, 9.844957, -0.80445176
424087019000, -1.0630256, 9.787497, -0.6895301
424098111000, -1.0821792, 9.758766, -0.7278373
424107299000, -1.0055647, 9.749189, -0.81402856
424117315000, -1.0342951, 9.749189, -0.59376204
424127954000, -1.0630256, 9.768343, -0.6799533
424137480000, -0.9672575, 9.80665, -0.7469909
424148143000, -0.9959879, 9.835381, -0.5746084
424157662000, -1.0151415, 9.854534, -0.6703765
424170874000, -1.0534488, 9.835381, -0.7374141
424180169000, -1.0726024, 9.854534, -0.7757214
424190261000, -1.0726024, 9.825804, -0.81402856
424201119000, -1.091756, 9.797073, -0.81402856
424211545000, -1.0821792, 9.77792, -0.7661445
424221405000, -1.1109096, 9.77792, -0.7661445
424231913000, -1.1204864, 9.768343, -0.80445176
424242945000, -1.13964, 9.787497, -0.80445176
424254079000, -1.1587936, 9.758766, -0.7565677
424264938000, -1.1492168, 9.797073, -0.7374141
424277279000, -1.1683705, 9.854534, -0.7182605
424287497000, -1.1300632, 9.873688, -0.6607997
424297897000, -1.1300632, 9.883265, -0.6703765
424309031000, -1.0821792, 9.883265, -0.6607997
424322226000, -0.90021986, 9.873688, -0.6991069
424332563000, -0.8810662, 9.864111, -0.7374141
424344513000, -0.8619126, 9.844957, -0.7469909
424356758000, -0.8619126, 9.844957, -0.7661445
424368111000, -0.8810662, 9.844957, -0.80445176
424378003000, -0.90021986, 9.835381, -0.80445176
424388320000, -0.8619126, 9.854534, -0.82360536
424399328000, -0.9576807, 9.883265, -0.90021986
424409153000, -1.0151415, 9.864111, -0.90021986
424419334000, -1.043872, 9.844957, -0.90021986
424429974000, -1.043872, 9.825804, -0.90979666
424440045000, -1.0534488, 9.835381, -0.8714894
424450338000, -1.1587936, 9.797073, -0.8810662
424461227000, -1.1971009, 9.77792, -0.842759
424471576000, -1.2162545, 9.730036, -0.80445176
424481619000, -1.2449849, 9.710882, -0.7757214
424491860000, -1.2449849, 9.701305, -0.7757214
424502518000, -1.2354081, 9.739613, -0.80445176
424512307000, -1.2545617, 9.758766, -0.842759
424522559000, -1.2641385, 9.787497, -0.8714894
424532545000, -1.2258313, 9.80665, -0.8714894
424543671000, -1.2162545, 9.844957, -0.89064306
424553032000, -1.1779473, 9.883265, -0.90021986
424563078000, -1.1587936, 9.902418, -0.92895025
424573502000, -1.1204864, 9.921572, -0.8810662
424584032000, -1.0630256, 9.902418, -0.8810662
424594628000, -1.0534488, 9.883265, -0.8810662
424605172000, -1.0630256, 9.883265, -0.90979666
424616876000, -1.0630256, 9.816227, -0.90979666
424627975000, -1.1013328, 9.797073, -0.89064306
424638502000, -1.1587936, 9.797073, -0.8714894
424648961000, -1.1971009, 9.768343, -0.8810662
424659641000, -1.1875241, 9.77792, -0.90979666
424670169000, -1.2162545, 9.787497, -0.9768343
424681816000, -1.2545617, 9.749189, -0.94810385
424691833000, -1.2641385, 9.77792, -0.9959879
424703058000, -1.292869, 9.80665, -0.9864111
424712768000, -1.292869, 9.816227, -0.92895025
424724379000, -1.3503298, 9.797073, -0.91937345
424734679000, -1.4173675, 9.797073, -0.93852705
424748251000, -1.4556746, 9.77792, -0.94810385
424759275000, -1.4939818, 9.787497, -0.94810385
424772607000, -1.5035586, 9.77792, -0.91937345
424782960000, -1.484405, 9.739613, -0.9768343
424796064000, -1.4748282, 9.720459, -1.0534488
424805819000, -1.4556746, 9.710882, -1.091756
424819753000, -1.4460979, 9.720459, -1.1587936
424831184000, -1.4173675, 9.691729, -1.2641385
424844893000, -1.3982137, 9.691729, -1.3024458
424856776000, -1.4077905, 9.701305, -1.2545617
424866638000, -1.4269443, 9.682152, -1.1875241
424877199000, -1.4077905, 9.672575, -1.1683705
