#Angle around the z x y axes.
#timestamp(ns), Azimuth , Pitch, Roll(degrees)
#Datetime: 28/05/2013 11:34:27
##########################################
#Activity: 6 - STN - Stairs down - 10s
#Subject ID: 5
#First Name: sub5
#Last Name: sub5
#Age: 36
#Height(cm): 160
#Weight(kg): 50
#Gender: Female
##########################################


@DATA
1718451119000, 251.56522, -93.61674, 3.4014351
1718456101000, 253.79713, -91.45397, 0.59407824
1718461170000, 251.31956, -93.4279, 3.3164551
1718466175000, 251.04214, -86.33244, 3.235426
1718471151000, 250.7732, -86.24938, 3.1595905
1718476949000, 250.51091, -86.14724, 3.083606
1718481161000, 250.2514, -86.030685, 3.0090396
1718486162000, 249.99023, -85.89783, 2.9354086
1718491257000, 249.73178, -85.75534, 2.8604484
1718496103000, 249.47247, -85.59274, 2.791925
1718501157000, 249.21332, -85.35008, 2.7183175
1718506159000, 248.96289, -85.24316, 2.6515532
1718511188000, 248.7066, -84.97438, 2.5832808
1718516163000, 248.46558, -84.78121, 2.5156593
1718521150000, 248.23134, -84.5819, 2.4540994
1718526124000, 248.00229, -84.38463, 2.3880112
1718531133000, 247.78165, -84.182625, 2.3324676
1718536169000, 247.5748, -83.98109, 2.2739315
1718541453000, 247.38481, -83.79202, 2.2183146
1718546116000, 247.20325, -83.61735, 2.167433
1718551119000, 247.0517, -83.461716, 2.11287
1718556158000, 246.91736, -83.342674, 2.062163
1718561171000, 246.80501, -83.25385, 2.0115454
1718566145000, 246.767, -83.145294, 2.049475
1718571158000, 246.73349, -83.15253, 2.0840838
1718576142000, 246.71268, -83.15508, 2.1213503
1718581156000, 246.73431, -83.18822, 2.147836
1718586151000, 246.75797, -83.28705, 2.1774743
1718591405000, 246.77548, -83.386604, 2.2041981
1718596124000, 246.79562, -83.46892, 2.2311056
1718601113000, 246.81189, -83.5531, 2.2571247
1718606119000, 246.8295, -83.63222, 2.2799687
1718611133000, 246.84782, -83.70944, 2.3067117
1718616137000, 246.867, -83.78464, 2.329509
1718621100000, 246.88448, -83.85749, 2.3542926
1718626159000, 246.90433, -83.92882, 2.3754466
1718631108000, 246.92499, -83.99713, 2.3997388
1718636185000, 246.94531, -84.067535, 2.424023
1718641476000, 246.96716, -84.1304, 2.4442704
1718646124000, 246.9884, -84.197174, 2.4653912
1718651109000, 247.00989, -84.2585, 2.4893348
1718656087000, 247.03223, -84.317924, 2.5082624
1718662150000, 247.05383, -84.378044, 2.5304255
1718666118000, 247.07625, -84.43458, 2.5494251
1718671182000, 247.09811, -84.489, 2.5675726
1718676142000, 247.12108, -84.54175, 2.5888343
1718681109000, 247.1419, -84.59614, 2.6058946
1718686327000, 247.16405, -84.64299, 2.623402
1718691479000, 247.18732, -84.6944, 2.6409805
1718696102000, 247.20729, -84.74506, 2.6567273
1718701167000, 247.22685, -84.79062, 2.6728537
1718706153000, 247.24908, -84.83906, 2.6883497
1718711190000, 247.26988, -84.887726, 2.6997993
1718716166000, 247.29094, -84.93237, 2.7162652
1718721137000, 247.31357, -84.97861, 2.7263865
