#Acceleration force along the x y z axes (including gravity).
#timestamp(ns),x,y,z(m/s^2)
#Datetime: 30/05/2013 16:01:57
##########################################
#Activity: 6 - STN - Stairs down - 10s
#Subject ID: 11
#First Name: sub11
#Last Name: sub11
#Age: 26
#Height(cm): 168
#Weight(kg): 80
#Gender: Female
##########################################


@DATA
2290907035000, 0.08619126, 9.902418, 0.6895301
2291106926000, -0.1340753, 9.911995, 0.63206923
2291304765000, -0.16280572, 9.873688, 0.78529817
2291506769000, 0.12449849, 9.749189, 0.9672575
2291706583000, 0.18195933, 9.854534, 0.50757074
2291906670000, -0.545878, 9.902418, 0.38307226
2292106011000, -1.4077905, 9.548077, 0.545878
2292306837000, -0.4405331, 8.734048, 0.6512229
2292507550000, -2.6719291, 10.0748005, 2.1643584
2292520192000, -3.1411927, 11.128249, 2.4420857
2292532588000, -3.3327289, 11.712435, 2.7102363
2292545150000, -2.5091233, 11.702858, 3.6104562
2292557425000, -2.2026656, 12.0093155, 4.4244847
2292567622000, -2.0973208, 12.823344, 5.267244
2292578470000, -2.0015526, 14.039598, 6.0525417
2292588011000, -2.030283, 15.485697, 6.167464
2292598172000, -2.231396, 16.836027, 5.3247046
2292608236000, -2.1068976, 16.673222, 4.8362875
2292618696000, -1.2162545, 14.853627, 4.3861775
2292630989000, -0.45968673, 12.919112, 3.6487634
2292640256000, -0.59376204, 11.425131, 3.0454245
2292651028000, -1.6280571, 10.70687, 2.873042
2292660844000, -3.1507695, 10.831368, 2.873042
2292671436000, -4.596867, 11.87524, 3.715801
2292682061000, -4.3478703, 12.181698, 4.060566
2292692709000, -3.7924154, 12.258312, 4.309563
2292704889000, -3.1411927, 11.942278, 4.4819455
2292714677000, -2.6527755, 11.281479, 4.807557
2292725926000, -2.135628, 10.477027, 4.6255975
2292737567000, -1.733402, 9.490616, 4.357447
2292747250000, -1.6472107, 8.63828, 4.2521024
2292757932000, -1.7429788, 7.9870567, 4.2042184
2292771092000, -1.982399, 7.3645644, 3.5913026
2292782112000, -1.9632454, 7.1826053, 3.1411927
2292795567000, -1.9728222, 7.029376, 2.777274
2292806234000, -1.8100165, 6.847417, 2.432509
2292816167000, -1.5801731, 6.6654577, 2.2026656
2292826417000, -1.3694834, 6.339846, 2.183512
2292839339000, -0.8619126, 6.215348, 2.3750482
2292849240000, -0.6607997, 6.2632318, 2.585738
2292859825000, -0.45968673, 6.4164605, 2.6144683
