#Acceleration force along the x y z axes (including gravity).
#timestamp(ns),x,y,z(m/s^2)
#Datetime: 03/12/2013 10:36:24
##########################################
#Activity: 10 - FOL - Forward-lying - 10s
#Subject ID: 17
#First Name: sub17
#Last Name: sub17
#Age: 25
#Height(cm): 173
#Weight(kg): 67
#Gender: Male
##########################################


@DATA
1169403668000, -0.31603462, 9.758766, -1.3790601
1169605227000, -0.21068975, 9.787497, -1.6663644
1169614561000, -0.18195933, 9.730036, -1.7717092
1169624706000, -0.20111294, 9.749189, -1.8770541
1169636995000, -0.25857377, 9.864111, -1.9057846
1169647459000, -0.25857377, 9.864111, -1.9057846
1169660392000, -0.34476504, 9.873688, -1.8004397
1169670097000, -0.37349546, 9.873688, -1.7717092
1169680782000, -0.38307226, 9.873688, -1.6376339
1169691068000, -0.36391866, 9.911995, -1.5610195
1169702256000, -0.38307226, 9.892841, -1.3503298
1169712126000, -0.31603462, 9.950302, -1.292869
1169725288000, -0.2681506, 9.988609, -1.1300632
1169735645000, -0.34476504, 9.902418, -0.78529817
1169745394000, -0.39264908, 9.816227, -0.7469909
1169757141000, -0.4405331, 9.672575, -0.82360536
1169767054000, -0.4213795, 9.5385, -0.9672575
1169777263000, -0.38307226, 9.471462, -1.1013328
1169787614000, -0.2873042, 9.452309, -1.2737153
1169800943000, -0.1436521, 9.471462, -1.436521
1169811759000, -0.02873042, 9.509769, -1.5801731
1169823035000, 0.05746084, 9.557653, -1.7046716
1169836944000, -0.009576807, 9.643845, -1.982399
1169847488000, -0.038307227, 9.643845, -1.982399
1169861409000, -0.11492168, 9.643845, -1.9536686
1169872499000, -0.22026655, 9.634268, -2.0015526
1169883243000, -0.45010993, 9.643845, -1.9153614
1169893687000, -0.47884035, 9.634268, -1.9632454
1169907794000, -0.5267244, 9.691729, -1.9440918
1169917750000, -0.58418524, 9.80665, -1.7621324
1169930233000, -0.5554548, 9.9790325, -1.484405
1169939771000, -0.5363012, 10.113108, -1.1875241
1169950295000, -0.545878, 10.228029, -0.91937345
1169960819000, -0.5267244, 10.266336, -0.7182605
